episode,mask,o,c,e,a,n,norm
62,mask_conference,-0.22953,-0.14404,-0.28387,-0.49716,-0.42228,0.76124
63,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
63,mask_work,-0.40900,0.09534,-0.48439,-0.49738,-0.33825,0.87909
63,mask_home,-0.34839,-0.37972,-0.29475,-0.49738,-0.35704,0.85282
63,mask_conference,-0.22964,-0.14261,-0.28427,-0.49738,-0.42230,0.76132
64,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
64,mask_work,-0.40762,0.09553,-0.48379,-0.49759,-0.33908,0.87858
64,mask_home,-0.34824,-0.37923,-0.29450,-0.49759,-0.35744,0.85275
64,mask_conference,-0.22981,-0.14130,-0.28468,-0.49759,-0.42229,0.76142
65,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
65,mask_work,-0.40641,0.09571,-0.48326,-0.49779,-0.33984,0.87816
65,mask_home,-0.34812,-0.37866,-0.29422,-0.49779,-0.35779,0.85261
65,mask_conference,-0.23001,-0.13996,-0.28511,-0.49779,-0.42226,0.76149
66,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
66,mask_work,-0.40535,0.09585,-0.48282,-0.49796,-0.34051,0.87779
66,mask_home,-0.34800,-0.37798,-0.29390,-0.49796,-0.35813,0.85239
66,mask_conference,-0.23032,-0.13863,-0.28569,-0.49796,-0.42215,0.76162
67,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
67,mask_work,-0.40433,0.09598,-0.48242,-0.49813,-0.34113,0.87745
67,mask_home,-0.34777,-0.37722,-0.29346,-0.49813,-0.35854,0.85208
67,mask_conference,-0.23046,-0.13743,-0.28608,-0.49813,-0.42211,0.76168
68,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
68,mask_work,-0.40331,0.09614,-0.48203,-0.49828,-0.34171,0.87710
68,mask_home,-0.34753,-0.37639,-0.29298,-0.49828,-0.35892,0.85170
68,mask_conference,-0.23058,-0.13625,-0.28652,-0.49828,-0.42202,0.76171
69,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
69,mask_work,-0.40237,0.09620,-0.48166,-0.49841,-0.34222,0.87675
