episode,mask,o,c,e,a,n,norm
39,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
39,mask_work,0.20413,0.42798,-0.50000,-0.38357,-0.18834,0.81082
39,mask_home,-0.47740,-0.18080,-0.50000,-0.09934,0.09827,0.72809
39,mask_conference,0.25897,-0.01370,0.44990,0.26953,-0.13572,0.60061
40,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
40,mask_work,0.21309,0.44077,-0.50000,-0.39510,-0.19457,0.82683
40,mask_home,-0.48848,-0.18137,-0.50000,-0.10505,0.09975,0.73654
40,mask_conference,0.26326,-0.01727,0.46425,0.27919,-0.13924,0.61844
41,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
41,mask_work,0.21911,0.44867,-0.49970,-0.40239,-0.19900,0.83698
41,mask_home,-0.49313,-0.18121,-0.50000,-0.10548,0.09924,0.73958
41,mask_conference,0.26783,-0.01856,0.47484,0.28748,-0.14333,0.63304
42,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
42,mask_work,0.22633,0.46201,-0.50000,-0.41256,-0.20637,0.85292
42,mask_home,-0.50000,-0.18101,-0.50000,-0.10876,0.09919,0.74460
42,mask_conference,0.27210,-0.02166,0.48908,0.29794,-0.14786,0.65142
43,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
43,mask_work,0.23391,0.47207,-0.50000,-0.42175,-0.21314,0.86653
43,mask_home,-0.50000,-0.18246,-0.50000,-0.11338,0.10044,0.74581
43,mask_conference,0.27696,-0.02192,0.49920,0.30708,-0.15339,0.66650
44,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
44,mask_work,0.24346,0.48565,-0.50000,-0.43188,-0.21963,0.88311
44,mask_home,-0.50000,-0.18365,-0.50000,-0.11946,0.10152,0.74720
44,mask_conference,0.28098,-0.02400,0.50000,0.31636,-0.15793,0.67421
45,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
45,mask_work,0.24575,0.49774,-0.49987,-0.44012,-0.22516,0.89577
45,mask_home,-0.50000,-0.18423,-0.50000,-0.12581,0.10296,0.74858
45,mask_conference,0.28571,-0.02349,0.50000,0.32444,-0.16326,0.68124
46,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
46,mask_work,0.25376,0.50000,-0.50000,-0.45075,-0.23236,0.90640
46,mask_home,-0.50000,-0.18293,-0.50000,-0.13026,0.10293,0.74902
46,mask_conference,0.28826,-0.02784,0.50000,0.33185,-0.16494,0.68644
47,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
47,mask_work,0.26223,0.50000,-0.50000,-0.46115,-0.23853,0.91560
47,mask_home,-0.50000,-0.18016,-0.50000,-0.13591,0.10288,0.74934
47,mask_conference,0.29201,-0.02994,0.49849,0.34056,-0.16898,0.69224
