episode,mask,o,c,e,a,n,norm
51,mask_conference,0.17427,0.62473,0.11078,-0.30868,0.33409,0.79990
52,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
52,mask_work,0.00800,0.65990,-0.01364,-0.44996,0.37011,0.88043
52,mask_home,0.09881,0.36784,0.22656,-0.37031,0.33136,0.66583
52,mask_conference,0.17550,0.62577,0.11155,-0.30796,0.33409,0.80080
53,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
53,mask_work,0.00947,0.66076,-0.01296,-0.44965,0.37011,0.88093
53,mask_home,0.09957,0.36441,0.22627,-0.36908,0.33182,0.66350
53,mask_conference,0.17681,0.62677,0.11248,-0.30707,0.33399,0.80162
54,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
54,mask_work,0.01083,0.66156,-0.01236,-0.44938,0.37012,0.88140
54,mask_home,0.10037,0.36119,0.22613,-0.36786,0.33219,0.66132
54,mask_conference,0.17804,0.62773,0.11330,-0.30624,0.33389,0.80241
55,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
55,mask_work,0.01212,0.66235,-0.01180,-0.44909,0.37011,0.88185
55,mask_home,0.10094,0.35818,0.22582,-0.36680,0.33265,0.65930
55,mask_conference,0.17923,0.62864,0.11411,-0.30543,0.33378,0.80314
56,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
56,mask_work,0.01331,0.66306,-0.01130,-0.44883,0.37011,0.88226
56,mask_home,0.10156,0.35531,0.22560,-0.36582,0.33302,0.65741
56,mask_conference,0.18041,0.62955,0.11489,-0.30460,0.33364,0.80385
57,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
57,mask_work,0.01453,0.66374,-0.01085,-0.44853,0.37009,0.88262
57,mask_home,0.10217,0.35259,0.22547,-0.36484,0.33335,0.65561
57,mask_conference,0.18170,0.63050,0.11573,-0.30367,0.33343,0.80457
58,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
58,mask_work,0.01562,0.66432,-0.01048,-0.44826,0.37008,0.88293
58,mask_home,0.10275,0.35012,0.22540,-0.36382,0.33365,0.65394
58,mask_conference,0.18297,0.63138,0.11666,-0.30267,0.33318,0.80520
59,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
59,mask_work,0.01671,0.66483,-0.01017,-0.44799,0.37008,0.88320
59,mask_home,0.10319,0.34777,0.22524,-0.36291,0.33400,0.65237
59,mask_conference,0.18426,0.63226,0.11759,-0.30165,0.33289,0.80582
60,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
60,mask_work,0.01776,0.66528,-0.00990,-0.44775,0.37009,0.88344
60,mask_home,0.10367,0.34557,0.22518,-0.36196,0.33429,0.65087
60,mask_conference,0.18547,0.63308,0.11846,-0.30068,0.33263,0.80639
61,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
61,mask_work,0.01887,0.66576,-0.00961,-0.44742,0.37006,0.88364
61,mask_home,0.10422,0.34345,0.22523,-0.36113,0.33448,0.64949
61,mask_conference,0.18672,0.63393,0.11933,-0.29967,0.33232,0.80698
62,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
62,mask_work,0.01991,0.66623,-0.00936,-0.44708,0.37002,0.88382
62,mask_home,0.10469,0.34147,0.22525,-0.36031,0.33469,0.64818
62,mask_conference,0.18798,0.63483,0.12011,-0.29869,0.33202,0.80760
63,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
63,mask_work,0.02080,0.66661,-0.00916,-0.44681,0.37000,0.88399
63,mask_home,0.10505,0.33964,0.22521,-0.35960,0.33492,0.64699
63,mask_conference,0.18917,0.63565,0.12092,-0.29771,0.33171,0.80816
64,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
64,mask_work,0.02162,0.66688,-0.00899,-0.44661,0.37001,0.88411
64,mask_home,0.10545,0.33783,0.22526,-0.35881,0.33512,0.64579
64,mask_conference,0.19045,0.63654,0.12174,-0.29666,0.33136,0.80875
65,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
65,mask_work,0.02245,0.66709,-0.00883,-0.44643,0.37003,0.88420
65,mask_home,0.10564,0.33623,0.22518,-0.35805,0.33543,0.64469
65,mask_conference,0.19166,0.63741,0.12247,-0.29569,0.33103,0.80934
66,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
66,mask_work,0.02331,0.66728,-0.00865,-0.44625,0.37005,0.88428
66,mask_home,0.10588,0.33482,0.22522,-0.35718,0.33567,0.64365
66,mask_conference,0.19274,0.63818,0.12314,-0.29481,0.33073,0.80986
67,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
67,mask_work,0.02411,0.66744,-0.00849,-0.44608,0.37006,0.88434
67,mask_home,0.10604,0.33352,0.22525,-0.35629,0.33594,0.64266
67,mask_conference,0.19363,0.63877,0.12375,-0.29408,0.33049,0.81027
68,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
68,mask_work,0.02488,0.66755,-0.00836,-0.44594,0.37009,0.88438
68,mask_home,0.10620,0.33236,0.22528,-0.35548,0.33618,0.64178
68,mask_conference,0.19459,0.63936,0.12449,-0.29323,0.33019,0.81065
69,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
69,mask_work,0.02567,0.66771,-0.00823,-0.44569,0.37007,0.88439
69,mask_home,0.10627,0.33123,0.22524,-0.35474,0.33646,0.64092
69,mask_conference,0.19545,0.63987,0.12517,-0.29246,0.32993,0.81098
70,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
70,mask_work,0.02652,0.66792,-0.00809,-0.44536,0.37003,0.88440
70,mask_home,0.10636,0.33011,0.22524,-0.35399,0.33671,0.64008
70,mask_conference,0.19634,0.64041,0.12585,-0.29167,0.32964,0.81133
71,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
71,mask_work,0.02729,0.66810,-0.00796,-0.44509,0.36999,0.88441
71,mask_home,0.10655,0.32907,0.22537,-0.35322,0.33688,0.63928
71,mask_conference,0.19719,0.64094,0.12647,-0.29092,0.32937,0.81167
72,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
72,mask_work,0.02798,0.66817,-0.00788,-0.44491,0.37000,0.88439
72,mask_home,0.10678,0.32811,0.22557,-0.35243,0.33700,0.63853
72,mask_conference,0.19799,0.64143,0.12706,-0.29022,0.32911,0.81199
73,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
73,mask_work,0.02863,0.66825,-0.00780,-0.44472,0.37000,0.88437
73,mask_home,0.10696,0.32724,0.22572,-0.35174,0.33713,0.63785
73,mask_conference,0.19868,0.64184,0.12760,-0.28960,0.32889,0.81225
74,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
74,mask_work,0.02926,0.66832,-0.00772,-0.44454,0.36999,0.88435
74,mask_home,0.10717,0.32639,0.22588,-0.35110,0.33724,0.63721
74,mask_conference,0.19936,0.64221,0.12820,-0.28895,0.32864,0.81247
