episode,agent,context,formal,casual,enthusiastic,quiet,entropy
39500,carol,work,0.9990,0.0010,0.0000,0.0000,0.0062
39500,carol,home,0.0000,0.9997,0.0002,0.0000,0.0019
39500,carol,concert,0.0000,0.0001,0.9998,0.0000,0.0015
39500,carol,default,0.0006,0.9861,0.0127,0.0006,0.0564
39500,dave,work,0.9991,0.0008,0.0000,0.0000,0.0055
39500,dave,home,0.0000,0.9997,0.0002,0.0000,0.0020
39500,dave,concert,0.0000,0.0001,0.9998,0.0000,0.0015
39500,dave,default,0.0006,0.9865,0.0123,0.0006,0.0552
40000,alice,work,0.9995,0.0004,0.0001,0.0000,0.0037
40000,alice,home,0.0000,0.9998,0.0001,0.0000,0.0012
40000,alice,concert,0.0000,0.0001,0.9999,0.0000,0.0011
40000,alice,default,0.0006,0.9902,0.0085,0.0006,0.0430
40000,bob,work,0.9998,0.0002,0.0000,0.0000,0.0017
40000,bob,home,0.0000,0.9996,0.0000,0.0004,0.0030
40000,bob,concert,0.0000,0.0001,0.9998,0.0000,0.0013
40000,bob,default,0.0007,0.9896,0.0090,0.0007,0.0452
40000,carol,work,0.9990,0.0010,0.0000,0.0000,0.0061
40000,carol,home,0.0000,0.9997,0.0002,0.0000,0.0019
40000,carol,concert,0.0000,0.0001,0.9998,0.0000,0.0015
40000,carol,default,0.0006,0.9863,0.0125,0.0006,0.0556
40000,dave,work,0.9991,0.0008,0.0000,0.0000,0.0054
40000,dave,home,0.0000,0.9997,0.0002,0.0000,0.0019
40000,dave,concert,0.0000,0.0001,0.9998,0.0000,0.0015
40000,dave,default,0.0006,0.9865,0.0123,0.0006,0.0550
