episode,mask,o,c,e,a,n,norm
63,mask_home,0.20770,0.05162,0.29088,-0.01338,0.09484,0.37361
63,mask_conference,0.20694,0.30306,0.22323,-0.06425,0.08515,0.44258
64,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
64,mask_work,0.06439,0.46390,0.06349,-0.11076,0.13047,0.50266
64,mask_home,0.20761,0.05209,0.29088,-0.01329,0.09497,0.37366
64,mask_conference,0.20715,0.30340,0.22347,-0.06384,0.08510,0.44297
65,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
65,mask_work,0.06535,0.46367,0.06387,-0.11030,0.13041,0.50251
65,mask_home,0.20751,0.05252,0.29088,-0.01318,0.09509,0.37370
65,mask_conference,0.20735,0.30374,0.22370,-0.06343,0.08506,0.44334
66,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
66,mask_work,0.06629,0.46343,0.06424,-0.10986,0.13035,0.50234
66,mask_home,0.20743,0.05296,0.29089,-0.01310,0.09520,0.37374
66,mask_conference,0.20755,0.30406,0.22391,-0.06303,0.08501,0.44369
67,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
67,mask_work,0.06721,0.46319,0.06460,-0.10943,0.13029,0.50218
67,mask_home,0.20736,0.05336,0.29089,-0.01302,0.09530,0.37378
67,mask_conference,0.20771,0.30438,0.22411,-0.06265,0.08498,0.44403
68,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
68,mask_work,0.06811,0.46292,0.06497,-0.10902,0.13023,0.50200
68,mask_home,0.20729,0.05376,0.29090,-0.01296,0.09538,0.37383
68,mask_conference,0.20788,0.30467,0.22430,-0.06227,0.08493,0.44434
69,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
69,mask_work,0.06897,0.46264,0.06533,-0.10862,0.13018,0.50180
69,mask_home,0.20723,0.05414,0.29090,-0.01291,0.09545,0.37387
69,mask_conference,0.20806,0.30494,0.22449,-0.06189,0.08489,0.44465
70,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
70,mask_work,0.06981,0.46235,0.06568,-0.10823,0.13013,0.50159
70,mask_home,0.20715,0.05448,0.29089,-0.01284,0.09554,0.37389
70,mask_conference,0.20824,0.30521,0.22467,-0.06153,0.08484,0.44494
71,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
71,mask_work,0.07059,0.46203,0.06602,-0.10788,0.13008,0.50137
71,mask_home,0.20709,0.05483,0.29089,-0.01280,0.09561,0.37392
71,mask_conference,0.20840,0.30546,0.22482,-0.06119,0.08481,0.44522
72,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
72,mask_work,0.07133,0.46170,0.06635,-0.10755,0.13004,0.50114
72,mask_home,0.20704,0.05518,0.29088,-0.01276,0.09566,0.37395
72,mask_conference,0.20855,0.30569,0.22497,-0.06088,0.08477,0.44547
73,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
73,mask_work,0.07205,0.46136,0.06668,-0.10723,0.13000,0.50089
73,mask_home,0.20699,0.05550,0.29088,-0.01272,0.09572,0.37398
73,mask_conference,0.20868,0.30592,0.22508,-0.06060,0.08474,0.44570
74,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
74,mask_work,0.07275,0.46103,0.06700,-0.10692,0.12996,0.50065
74,mask_home,0.20692,0.05581,0.29087,-0.01267,0.09578,0.37399
74,mask_conference,0.20878,0.30616,0.22518,-0.06034,0.08471,0.44592
75,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
75,mask_work,0.07344,0.46068,0.06731,-0.10661,0.12992,0.50039
75,mask_home,0.20686,0.05609,0.29085,-0.01261,0.09584,0.37400
75,mask_conference,0.20887,0.30642,0.22526,-0.06008,0.08470,0.44614
76,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76,mask_work,0.07409,0.46031,0.06762,-0.10633,0.12989,0.50013
76,mask_home,0.20679,0.05635,0.29084,-0.01254,0.09590,0.37401
76,mask_conference,0.20893,0.30667,0.22532,-0.05984,0.08469,0.44634
77,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77,mask_work,0.07470,0.45996,0.06791,-0.10606,0.12986,0.49987
77,mask_home,0.20672,0.05659,0.29082,-0.01248,0.09597,0.37400
77,mask_conference,0.20899,0.30689,0.22539,-0.05962,0.08467,0.44652
78,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78,mask_work,0.07530,0.45961,0.06818,-0.10583,0.12985,0.49962
78,mask_home,0.20666,0.05683,0.29080,-0.01243,0.09602,0.37400
78,mask_conference,0.20905,0.30709,0.22546,-0.05942,0.08467,0.44669
79,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
79,mask_work,0.07586,0.45926,0.06843,-0.10562,0.12984,0.49937
79,mask_home,0.20661,0.05707,0.29079,-0.01240,0.09606,0.37401
79,mask_conference,0.20909,0.30730,0.22551,-0.05923,0.08466,0.44686
80,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
80,mask_work,0.07640,0.45892,0.06867,-0.10543,0.12983,0.49913
80,mask_home,0.20657,0.05730,0.29078,-0.01238,0.09609,0.37402
